,Location,County,Mortality Risk %,Sex,Year
604,Idaho,Twin Falls,1.44,Combined,1980
605,Idaho,Valley,1.46,Combined,1980
606,Idaho,Washington,1.37,Combined,1980
607,Illinois,All counties,1.72,Combined,1980
608,Illinois,Adams,1.46,Combined,1980
609,Illinois,Alexander,2.01,Combined,1980
610,Illinois,Bond,1.42,Combined,1980
611,Illinois,Boone,1.22,Combined,1980
612,Illinois,Brown,1.15,Combined,1980
613,Illinois,Bureau,1.35,Combined,1980
614,Illinois,Calhoun,1.34,Combined,1980
615,Illinois,Carroll,1.34,Combined,1980
616,Illinois,Cass,1.33,Combined,1980
617,Illinois,Champaign,1.48,Combined,1980
618,Illinois,Christian,1.46,Combined,1980
619,Illinois,Clark,1.28,Combined,1980
620,Illinois,Clay,1.39,Combined,1980
621,Illinois,Clinton,1.21,Combined,1980
622,Illinois,Coles,1.37,Combined,1980
623,Illinois,Cook,2.10,Combined,1980
624,Illinois,Crawford,1.36,Combined,1980
625,Illinois,Cumberland,1.30,Combined,1980
626,Illinois,De Witt,1.32,Combined,1980
627,Illinois,DeKalb,1.28,Combined,1980
628,Illinois,Douglas,1.28,Combined,1980
629,Illinois,DuPage,1.24,Combined,1980
630,Illinois,Edgar,1.32,Combined,1980
631,Illinois,Edwards,1.55,Combined,1980
632,Illinois,Effingham,1.21,Combined,1980
633,Illinois,Fayette,1.27,Combined,1980
634,Illinois,Ford,1.27,Combined,1980
635,Illinois,Franklin,1.58,Combined,1980
636,Illinois,Fulton,1.17,Combined,1980
637,Illinois,Gallatin,1.50,Combined,1980
638,Illinois,Greene,1.32,Combined,1980
639,Illinois,Grundy,1.23,Combined,1980
640,Illinois,Hamilton,1.37,Combined,1980
641,Illinois,Hancock,1.27,Combined,1980
642,Illinois,Hardin,1.51,Combined,1980
643,Illinois,Henderson,1.19,Combined,1980
644,Illinois,Henry,1.13,Combined,1980
645,Illinois,Iroquois,1.32,Combined,1980
646,Illinois,Jackson,1.54,Combined,1980
647,Illinois,Jasper,1.31,Combined,1980
648,Illinois,Jefferson,1.38,Combined,1980
649,Illinois,Jersey,1.28,Combined,1980
650,Illinois,Jo Daviess,1.14,Combined,1980
651,Illinois,Johnson,1.37,Combined,1980
652,Illinois,Kane,1.57,Combined,1980
653,Illinois,Kankakee,1.83,Combined,1980
654,Illinois,Kendall,1.17,Combined,1980
655,Illinois,Knox,1.22,Combined,1980
656,Illinois,LaSalle,1.23,Combined,1980
657,Illinois,Lake,1.29,Combined,1980
658,Illinois,Lawrence,1.46,Combined,1980
659,Illinois,Lee,1.34,Combined,1980
660,Illinois,Livingston,1.32,Combined,1980
661,Illinois,Logan,1.30,Combined,1980
662,Illinois,Macon,1.71,Combined,1980
663,Illinois,Macoupin,1.30,Combined,1980
664,Illinois,Madison,1.48,Combined,1980
665,Illinois,Marion,1.45,Combined,1980
666,Illinois,Marshall,1.16,Combined,1980
667,Illinois,Mason,1.33,Combined,1980
668,Illinois,Massac,1.39,Combined,1980
669,Illinois,McDonough,1.13,Combined,1980
670,Illinois,McHenry,1.09,Combined,1980
671,Illinois,McLean,1.42,Combined,1980
672,Illinois,Menard,1.34,Combined,1980
673,Illinois,Mercer,1.13,Combined,1980
674,Illinois,Monroe,1.24,Combined,1980
675,Illinois,Montgomery,1.30,Combined,1980
676,Illinois,Morgan,1.33,Combined,1980
677,Illinois,Moultrie,1.20,Combined,1980
678,Illinois,Ogle,1.21,Combined,1980
679,Illinois,Peoria,1.67,Combined,1980
680,Illinois,Perry,1.38,Combined,1980
681,Illinois,Piatt,1.23,Combined,1980
682,Illinois,Pike,1.29,Combined,1980
683,Illinois,Pope,1.39,Combined,1980
684,Illinois,Pulaski,1.96,Combined,1980
685,Illinois,Putnam,1.18,Combined,1980
686,Illinois,Randolph,1.38,Combined,1980
687,Illinois,Richland,1.34,Combined,1980
688,Illinois,Rock Island,1.46,Combined,1980
689,Illinois,Saint Clair,2.02,Combined,1980
690,Illinois,Saline,1.57,Combined,1980
691,Illinois,Sangamon,1.62,Combined,1980
692,Illinois,Schuyler,1.25,Combined,1980
693,Illinois,Scott,1.19,Combined,1980
694,Illinois,Shelby,1.28,Combined,1980
695,Illinois,Stark,1.31,Combined,1980
696,Illinois,Stephenson,1.33,Combined,1980
697,Illinois,Tazewell,1.23,Combined,1980
698,Illinois,Union,1.43,Combined,1980
699,Illinois,Vermilion,1.57,Combined,1980
700,Illinois,Wabash,1.32,Combined,1980
701,Illinois,Warren,1.07,Combined,1980
702,Illinois,Washington,1.40,Combined,1980
703,Illinois,Wayne,1.36,Combined,1980
704,Illinois,White,1.43,Combined,1980
705,Illinois,Whiteside,1.31,Combined,1980
706,Illinois,Will,1.40,Combined,1980
707,Illinois,Williamson,1.45,Combined,1980
708,Illinois,Winnebago,1.52,Combined,1980
709,Illinois,Woodford,1.09,Combined,1980
710,Indiana,All counties,1.58,Combined,1980
711,Indiana,Adams,1.47,Combined,1980
712,Indiana,Allen,1.67,Combined,1980
713,Indiana,Bartholomew,1.36,Combined,1980
714,Indiana,Benton,1.29,Combined,1980
715,Indiana,Blackford,1.50,Combined,1980
716,Indiana,Boone,1.16,Combined,1980
717,Indiana,Brown,1.13,Combined,1980
718,Indiana,Carroll,1.16,Combined,1980
719,Indiana,Cass,1.53,Combined,1980
720,Indiana,Clark,1.43,Combined,1980
721,Indiana,Clay,1.47,Combined,1980
722,Indiana,Clinton,1.34,Combined,1980
723,Indiana,Crawford,1.46,Combined,1980
724,Indiana,Daviess,1.42,Combined,1980
725,Indiana,DeKalb,1.38,Combined,1980
726,Indiana,Dearborn,1.26,Combined,1980
727,Indiana,Decatur,1.40,Combined,1980
728,Indiana,Delaware,1.55,Combined,1980
729,Indiana,Dubois,1.25,Combined,1980
730,Indiana,Elkhart,1.55,Combined,1980
731,Indiana,Fayette,1.40,Combined,1980
732,Indiana,Floyd,1.20,Combined,1980
733,Indiana,Fountain,1.36,Combined,1980
734,Indiana,Franklin,1.23,Combined,1980
735,Indiana,Fulton,1.48,Combined,1980
736,Indiana,Gibson,1.27,Combined,1980
737,Indiana,Grant,1.62,Combined,1980
738,Indiana,Greene,1.48,Combined,1980
739,Indiana,Hamilton,1.16,Combined,1980
740,Indiana,Hancock,1.31,Combined,1980
741,Indiana,Harrison,1.27,Combined,1980
742,Indiana,Hendricks,1.13,Combined,1980
743,Indiana,Henry,1.39,Combined,1980
744,Indiana,Howard,1.41,Combined,1980
745,Indiana,Huntington,1.23,Combined,1980
746,Indiana,Jackson,1.33,Combined,1980
747,Indiana,Jasper,1.37,Combined,1980
748,Indiana,Jay,1.43,Combined,1980
749,Indiana,Jefferson,1.29,Combined,1980
750,Indiana,Jennings,1.39,Combined,1980
751,Indiana,Johnson,1.21,Combined,1980
752,Indiana,Knox,1.36,Combined,1980
753,Indiana,Kosciusko,1.50,Combined,1980
754,Indiana,LaGrange,1.35,Combined,1980
755,Indiana,LaPorte,1.62,Combined,1980
756,Indiana,Lake,2.05,Combined,1980
757,Indiana,Lawrence,1.43,Combined,1980
758,Indiana,Madison,1.53,Combined,1980
759,Indiana,Marion,2.03,Combined,1980
760,Indiana,Marshall,1.20,Combined,1980
761,Indiana,Martin,1.42,Combined,1980
762,Indiana,Miami,1.37,Combined,1980
763,Indiana,Monroe,1.27,Combined,1980
764,Indiana,Montgomery,1.35,Combined,1980
765,Indiana,Morgan,1.29,Combined,1980
766,Indiana,Newton,1.40,Combined,1980
767,Indiana,Noble,1.45,Combined,1980
768,Indiana,Ohio,1.18,Combined,1980
769,Indiana,Orange,1.28,Combined,1980
770,Indiana,Owen,1.22,Combined,1980
771,Indiana,Parke,1.53,Combined,1980
772,Indiana,Perry,1.42,Combined,1980
773,Indiana,Pike,1.41,Combined,1980
774,Indiana,Porter,1.28,Combined,1980
775,Indiana,Posey,1.33,Combined,1980
776,Indiana,Pulaski,1.51,Combined,1980
777,Indiana,Putnam,1.18,Combined,1980
778,Indiana,Randolph,1.38,Combined,1980
779,Indiana,Ripley,1.27,Combined,1980
780,Indiana,Rush,1.34,Combined,1980
781,Indiana,Saint Joseph,1.70,Combined,1980
782,Indiana,Scott,1.49,Combined,1980
783,Indiana,Shelby,1.46,Combined,1980
784,Indiana,Spencer,1.34,Combined,1980
785,Indiana,Starke,1.60,Combined,1980
786,Indiana,Steuben,1.35,Combined,1980
787,Indiana,Sullivan,1.42,Combined,1980
788,Indiana,Switzerland,1.42,Combined,1980
789,Indiana,Tippecanoe,1.33,Combined,1980
790,Indiana,Tipton,1.24,Combined,1980
791,Indiana,Union,1.32,Combined,1980
792,Indiana,Vanderburgh,1.62,Combined,1980
793,Indiana,Vermillion,1.35,Combined,1980
794,Indiana,Vigo,1.61,Combined,1980
795,Indiana,Wabash,1.41,Combined,1980
796,Indiana,Warren,1.35,Combined,1980
797,Indiana,Warrick,1.10,Combined,1980
798,Indiana,Washington,1.24,Combined,1980
799,Indiana,Wayne,1.57,Combined,1980
800,Indiana,Wells,1.20,Combined,1980
801,Indiana,White,1.47,Combined,1980
802,Indiana,Whitley,1.22,Combined,1980
803,Iowa,All counties,1.21,Combined,1980
804,Iowa,Adair,1.04,Combined,1980
805,Iowa,Adams,1.20,Combined,1980
806,Iowa,Allamakee,1.15,Combined,1980
807,Iowa,Appanoose,1.25,Combined,1980
808,Iowa,Audubon,1.08,Combined,1980
809,Iowa,Benton,0.99,Combined,1980
810,Iowa,Black Hawk,1.29,Combined,1980
811,Iowa,Boone,1.07,Combined,1980
812,Iowa,Bremer,0.93,Combined,1980
813,Iowa,Buchanan,1.13,Combined,1980
814,Iowa,Buena Vista,1.08,Combined,1980
815,Iowa,Butler,0.96,Combined,1980
816,Iowa,Calhoun,1.16,Combined,1980
817,Iowa,Carroll,1.02,Combined,1980
818,Iowa,Cass,1.17,Combined,1980
819,Iowa,Cedar,1.01,Combined,1980
820,Iowa,Cerro Gordo,1.12,Combined,1980
821,Iowa,Cherokee,1.07,Combined,1980
822,Iowa,Chickasaw,1.06,Combined,1980
823,Iowa,Clarke,1.16,Combined,1980
824,Iowa,Clay,1.05,Combined,1980
825,Iowa,Clayton,1.17,Combined,1980
826,Iowa,Clinton,1.22,Combined,1980
827,Iowa,Crawford,1.14,Combined,1980
828,Iowa,Dallas,1.03,Combined,1980
829,Iowa,Davis,1.16,Combined,1980
830,Iowa,Decatur,1.19,Combined,1980
831,Iowa,Delaware,1.13,Combined,1980
832,Iowa,Des Moines,1.30,Combined,1980
833,Iowa,Dickinson,1.06,Combined,1980
834,Iowa,Dubuque,1.18,Combined,1980
835,Iowa,Emmet,1.21,Combined,1980
836,Iowa,Fayette,1.15,Combined,1980
837,Iowa,Floyd,1.07,Combined,1980
838,Iowa,Franklin,1.05,Combined,1980
839,Iowa,Fremont,1.30,Combined,1980
840,Iowa,Greene,1.12,Combined,1980
841,Iowa,Grundy,0.92,Combined,1980
842,Iowa,Guthrie,1.09,Combined,1980
843,Iowa,Hamilton,1.03,Combined,1980
844,Iowa,Hancock,1.04,Combined,1980
845,Iowa,Hardin,1.01,Combined,1980
846,Iowa,Harrison,1.18,Combined,1980
847,Iowa,Henry,1.10,Combined,1980
848,Iowa,Howard,0.99,Combined,1980
849,Iowa,Humboldt,1.00,Combined,1980
850,Iowa,Ida,1.22,Combined,1980
851,Iowa,Iowa,1.09,Combined,1980
852,Iowa,Jackson,1.27,Combined,1980
853,Iowa,Jasper,1.12,Combined,1980
854,Iowa,Jefferson,1.11,Combined,1980
855,Iowa,Johnson,1.13,Combined,1980
856,Iowa,Jones,1.00,Combined,1980
857,Iowa,Keokuk,1.20,Combined,1980
858,Iowa,Kossuth,1.09,Combined,1980
859,Iowa,Lee,1.34,Combined,1980
860,Iowa,Linn,1.28,Combined,1980
861,Iowa,Louisa,1.11,Combined,1980
862,Iowa,Lucas,1.18,Combined,1980
863,Iowa,Lyon,0.92,Combined,1980
864,Iowa,Madison,1.05,Combined,1980
865,Iowa,Mahaska,1.11,Combined,1980
866,Iowa,Marion,1.02,Combined,1980
867,Iowa,Marshall,1.06,Combined,1980
868,Iowa,Mills,1.26,Combined,1980
869,Iowa,Mitchell,1.09,Combined,1980
870,Iowa,Monona,1.17,Combined,1980
871,Iowa,Monroe,1.28,Combined,1980
872,Iowa,Montgomery,1.23,Combined,1980
873,Iowa,Muscatine,1.13,Combined,1980
874,Iowa,O'Brien,1.06,Combined,1980
875,Iowa,Osceola,1.03,Combined,1980
876,Iowa,Page,1.25,Combined,1980
877,Iowa,Palo Alto,1.15,Combined,1980
878,Iowa,Plymouth,1.09,Combined,1980
879,Iowa,Pocahontas,1.15,Combined,1980
880,Iowa,Polk,1.50,Combined,1980
881,Iowa,Pottawattamie,1.44,Combined,1980
882,Iowa,Poweshiek,1.02,Combined,1980
883,Iowa,Ringgold,1.17,Combined,1980
884,Iowa,Sac,1.16,Combined,1980
885,Iowa,Scott,1.35,Combined,1980
886,Iowa,Shelby,1.11,Combined,1980
887,Iowa,Sioux,1.00,Combined,1980
888,Iowa,Story,0.94,Combined,1980
889,Iowa,Tama,1.05,Combined,1980
890,Iowa,Taylor,1.19,Combined,1980
891,Iowa,Union,1.14,Combined,1980
892,Iowa,Van Buren,1.33,Combined,1980
893,Iowa,Wapello,1.27,Combined,1980
894,Iowa,Warren,1.03,Combined,1980
895,Iowa,Washington,1.09,Combined,1980
896,Iowa,Wayne,1.25,Combined,1980
897,Iowa,Webster,1.24,Combined,1980
898,Iowa,Winnebago,1.09,Combined,1980
899,Iowa,Winneshiek,0.97,Combined,1980
900,Iowa,Woodbury,1.50,Combined,1980
901,Iowa,Worth,1.04,Combined,1980
902,Iowa,Wright,1.16,Combined,1980
903,Kansas,All counties,1.44,Combined,1980
904,Kansas,Allen,1.48,Combined,1980
905,Kansas,Anderson,1.43,Combined,1980
906,Kansas,Atchison,1.34,Combined,1980
907,Kansas,Barber,1.47,Combined,1980
908,Kansas,Barton,1.50,Combined,1980
909,Kansas,Bourbon,1.50,Combined,1980
910,Kansas,Brown,1.49,Combined,1980
911,Kansas,Butler,1.26,Combined,1980
912,Kansas,Chase,1.29,Combined,1980
913,Kansas,Chautauqua,1.60,Combined,1980
914,Kansas,Cherokee,1.49,Combined,1980
915,Kansas,Cheyenne,1.43,Combined,1980
916,Kansas,Clark,1.49,Combined,1980
917,Kansas,Clay,1.23,Combined,1980
918,Kansas,Cloud,1.25,Combined,1980
919,Kansas,Coffey,1.24,Combined,1980
920,Kansas,Comanche,1.45,Combined,1980
921,Kansas,Cowley,1.50,Combined,1980
922,Kansas,Crawford,1.36,Combined,1980
923,Kansas,Decatur,1.24,Combined,1980
924,Kansas,Dickinson,1.24,Combined,1980
925,Kansas,Doniphan,1.21,Combined,1980
926,Kansas,Douglas,1.14,Combined,1980
927,Kansas,Edwards,1.47,Combined,1980
928,Kansas,Elk,1.49,Combined,1980
929,Kansas,Ellis,1.15,Combined,1980
930,Kansas,Ellsworth,1.23,Combined,1980
931,Kansas,Finney,1.47,Combined,1980
932,Kansas,Ford,1.57,Combined,1980
933,Kansas,Franklin,1.31,Combined,1980
934,Kansas,Geary,2.12,Combined,1980
935,Kansas,Gove,1.28,Combined,1980
936,Kansas,Graham,1.33,Combined,1980
937,Kansas,Grant,1.49,Combined,1980
938,Kansas,Gray,1.38,Combined,1980
939,Kansas,Greeley,1.44,Combined,1980
940,Kansas,Greenwood,1.41,Combined,1980
941,Kansas,Hamilton,1.53,Combined,1980
942,Kansas,Harper,1.50,Combined,1980
943,Kansas,Harvey,1.13,Combined,1980
944,Kansas,Haskell,1.50,Combined,1980
945,Kansas,Hodgeman,1.45,Combined,1980
946,Kansas,Jackson,1.31,Combined,1980
947,Kansas,Jefferson,1.30,Combined,1980
948,Kansas,Jewell,1.20,Combined,1980
949,Kansas,Johnson,1.14,Combined,1980
950,Kansas,Kearny,1.49,Combined,1980
951,Kansas,Kingman,1.33,Combined,1980
952,Kansas,Kiowa,1.39,Combined,1980
953,Kansas,Labette,1.46,Combined,1980
954,Kansas,Lane,1.37,Combined,1980
955,Kansas,Leavenworth,1.27,Combined,1980
956,Kansas,Lincoln,1.24,Combined,1980
957,Kansas,Linn,1.56,Combined,1980
958,Kansas,Logan,1.41,Combined,1980
959,Kansas,Lyon,1.26,Combined,1980
960,Kansas,Marion,1.22,Combined,1980
961,Kansas,Marshall,1.15,Combined,1980
962,Kansas,McPherson,1.14,Combined,1980
963,Kansas,Meade,1.50,Combined,1980
964,Kansas,Miami,1.37,Combined,1980
965,Kansas,Mitchell,1.09,Combined,1980
966,Kansas,Montgomery,1.61,Combined,1980
967,Kansas,Morris,1.28,Combined,1980
968,Kansas,Morton,1.52,Combined,1980
969,Kansas,Nemaha,1.19,Combined,1980
970,Kansas,Neosho,1.43,Combined,1980
971,Kansas,Ness,1.31,Combined,1980
972,Kansas,Norton,1.28,Combined,1980
973,Kansas,Osage,1.31,Combined,1980
974,Kansas,Osborne,1.28,Combined,1980
975,Kansas,Ottawa,1.22,Combined,1980
976,Kansas,Pawnee,1.52,Combined,1980
977,Kansas,Phillips,1.24,Combined,1980
978,Kansas,Pottawatomie,1.13,Combined,1980
979,Kansas,Pratt,1.35,Combined,1980
980,Kansas,Rawlins,1.32,Combined,1980
981,Kansas,Reno,1.42,Combined,1980
982,Kansas,Republic,1.13,Combined,1980
983,Kansas,Rice,1.30,Combined,1980
984,Kansas,Riley,1.02,Combined,1980
985,Kansas,Rooks,1.31,Combined,1980
986,Kansas,Rush,1.32,Combined,1980
987,Kansas,Russell,1.30,Combined,1980
988,Kansas,Saline,1.36,Combined,1980
989,Kansas,Scott,1.41,Combined,1980
990,Kansas,Sedgwick,1.65,Combined,1980
991,Kansas,Seward,1.50,Combined,1980
992,Kansas,Shawnee,1.56,Combined,1980
993,Kansas,Sheridan,1.25,Combined,1980
994,Kansas,Sherman,1.39,Combined,1980
995,Kansas,Smith,1.20,Combined,1980
996,Kansas,Stafford,1.39,Combined,1980
997,Kansas,Stanton,1.52,Combined,1980
998,Kansas,Stevens,1.45,Combined,1980
999,Kansas,Sumner,1.42,Combined,1980
1000,Kansas,Thomas,1.29,Combined,1980
1001,Kansas,Trego,1.29,Combined,1980
1002,Kansas,Wabaunsee,1.23,Combined,1980
1003,Kansas,Wallace,1.40,Combined,1980
1004,Kansas,Washington,1.12,Combined,1980
1005,Kansas,Wichita,1.38,Combined,1980
1006,Kansas,Wilson,1.56,Combined,1980
1007,Kansas,Woodson,1.41,Combined,1980
1008,Kansas,Wyandotte,1.96,Combined,1980
1009,Kentucky,All counties,1.56,Combined,1980
1010,Kentucky,Adair,1.58,Combined,1980
1011,Kentucky,Allen,1.53,Combined,1980
1012,Kentucky,Anderson,1.29,Combined,1980
1013,Kentucky,Ballard,1.67,Combined,1980
1014,Kentucky,Barren,1.31,Combined,1980
1015,Kentucky,Bath,1.59,Combined,1980
1016,Kentucky,Bell,1.82,Combined,1980
1017,Kentucky,Boone,1.25,Combined,1980
1018,Kentucky,Bourbon,1.62,Combined,1980
1019,Kentucky,Boyd,1.52,Combined,1980
1020,Kentucky,Boyle,1.39,Combined,1980
1021,Kentucky,Bracken,1.69,Combined,1980
1022,Kentucky,Breathitt,1.91,Combined,1980
1023,Kentucky,Breckinridge,1.50,Combined,1980
1024,Kentucky,Bullitt,1.22,Combined,1980
1025,Kentucky,Butler,1.63,Combined,1980
1026,Kentucky,Caldwell,1.56,Combined,1980
1027,Kentucky,Calloway,1.27,Combined,1980
1028,Kentucky,Campbell,1.45,Combined,1980
1029,Kentucky,Carlisle,1.61,Combined,1980
1030,Kentucky,Carroll,1.65,Combined,1980
1031,Kentucky,Carter,1.66,Combined,1980
1032,Kentucky,Casey,1.64,Combined,1980
1033,Kentucky,Christian,1.67,Combined,1980
1034,Kentucky,Clark,1.45,Combined,1980
1035,Kentucky,Clay,1.80,Combined,1980
1036,Kentucky,Clinton,1.57,Combined,1980
1037,Kentucky,Crittenden,1.57,Combined,1980
1038,Kentucky,Cumberland,1.71,Combined,1980
1039,Kentucky,Daviess,1.44,Combined,1980
1040,Kentucky,Edmonson,1.46,Combined,1980
1041,Kentucky,Elliott,1.69,Combined,1980
1042,Kentucky,Estill,1.64,Combined,1980
1043,Kentucky,Fayette,1.59,Combined,1980
1044,Kentucky,Fleming,1.54,Combined,1980
1045,Kentucky,Floyd,1.64,Combined,1980
1046,Kentucky,Franklin,1.41,Combined,1980
1047,Kentucky,Fulton,1.98,Combined,1980
1048,Kentucky,Gallatin,1.48,Combined,1980
1049,Kentucky,Garrard,1.32,Combined,1980
1050,Kentucky,Grant,1.43,Combined,1980
1051,Kentucky,Graves,1.53,Combined,1980
1052,Kentucky,Grayson,1.38,Combined,1980
1053,Kentucky,Green,1.39,Combined,1980
1054,Kentucky,Greenup,1.42,Combined,1980
1055,Kentucky,Hancock,1.34,Combined,1980
1056,Kentucky,Hardin,1.58,Combined,1980
1057,Kentucky,Harlan,1.77,Combined,1980
1058,Kentucky,Harrison,1.56,Combined,1980
1059,Kentucky,Hart,1.45,Combined,1980
1060,Kentucky,Henderson,1.48,Combined,1980
1061,Kentucky,Henry,1.51,Combined,1980
1062,Kentucky,Hickman,1.74,Combined,1980
1063,Kentucky,Hopkins,1.54,Combined,1980
1064,Kentucky,Jackson,1.56,Combined,1980
1065,Kentucky,Jefferson,1.64,Combined,1980
1066,Kentucky,Jessamine,1.33,Combined,1980
1067,Kentucky,Johnson,1.71,Combined,1980
1068,Kentucky,Kenton,1.72,Combined,1980
1069,Kentucky,Knott,1.79,Combined,1980
1070,Kentucky,Knox,1.76,Combined,1980
1071,Kentucky,Larue,1.46,Combined,1980
1072,Kentucky,Laurel,1.51,Combined,1980
1073,Kentucky,Lawrence,1.80,Combined,1980
1074,Kentucky,Lee,1.79,Combined,1980
1075,Kentucky,Leslie,1.81,Combined,1980
1076,Kentucky,Letcher,1.72,Combined,1980
1077,Kentucky,Lewis,1.59,Combined,1980
1078,Kentucky,Lincoln,1.51,Combined,1980
1079,Kentucky,Livingston,1.48,Combined,1980
1080,Kentucky,Logan,1.41,Combined,1980
1081,Kentucky,Lyon,1.40,Combined,1980
1082,Kentucky,Madison,1.22,Combined,1980
1083,Kentucky,Magoffin,1.77,Combined,1980
1084,Kentucky,Marion,1.39,Combined,1980
1085,Kentucky,Marshall,1.26,Combined,1980
1086,Kentucky,Martin,1.77,Combined,1980
1087,Kentucky,Mason,1.66,Combined,1980
1088,Kentucky,McCracken,1.53,Combined,1980
1089,Kentucky,McCreary,1.89,Combined,1980
1090,Kentucky,McLean,1.53,Combined,1980
1091,Kentucky,Meade,1.18,Combined,1980
1092,Kentucky,Menifee,1.85,Combined,1980
1093,Kentucky,Mercer,1.49,Combined,1980
1094,Kentucky,Metcalfe,1.56,Combined,1980
1095,Kentucky,Monroe,1.60,Combined,1980
1096,Kentucky,Montgomery,1.57,Combined,1980
1097,Kentucky,Morgan,1.70,Combined,1980
1098,Kentucky,Muhlenberg,1.63,Combined,1980
1099,Kentucky,Nelson,1.34,Combined,1980
1100,Kentucky,Nicholas,1.47,Combined,1980
1101,Kentucky,Ohio,1.43,Combined,1980
1102,Kentucky,Oldham,1.16,Combined,1980
1103,Kentucky,Owen,1.45,Combined,1980
1104,Kentucky,Owsley,1.89,Combined,1980
1105,Kentucky,Pendleton,1.64,Combined,1980
1106,Kentucky,Perry,1.72,Combined,1980
1107,Kentucky,Pike,1.61,Combined,1980
1108,Kentucky,Powell,1.78,Combined,1980
1109,Kentucky,Pulaski,1.47,Combined,1980
1110,Kentucky,Robertson,1.53,Combined,1980
1111,Kentucky,Rockcastle,1.54,Combined,1980
1112,Kentucky,Rowan,1.45,Combined,1980
1113,Kentucky,Russell,1.51,Combined,1980
1114,Kentucky,Scott,1.39,Combined,1980
1115,Kentucky,Shelby,1.39,Combined,1980
1116,Kentucky,Simpson,1.67,Combined,1980
1117,Kentucky,Spencer,1.34,Combined,1980
1118,Kentucky,Taylor,1.38,Combined,1980
1119,Kentucky,Todd,1.58,Combined,1980
1120,Kentucky,Trigg,1.47,Combined,1980
1121,Kentucky,Trimble,1.35,Combined,1980
1122,Kentucky,Union,1.59,Combined,1980
1123,Kentucky,Warren,1.47,Combined,1980
1124,Kentucky,Washington,1.40,Combined,1980
1125,Kentucky,Wayne,1.54,Combined,1980
1126,Kentucky,Webster,1.53,Combined,1980
1127,Kentucky,Whitley,1.78,Combined,1980
1128,Kentucky,Wolfe,2.06,Combined,1980
1129,Kentucky,Woodford,1.29,Combined,1980
1130,Louisiana,All counties,1.90,Combined,1980
1131,Louisiana,Acadia,1.87,Combined,1980
1132,Louisiana,Allen,1.73,Combined,1980
1133,Louisiana,Ascension,1.69,Combined,1980
1134,Louisiana,Assumption,2.01,Combined,1980
1135,Louisiana,Avoyelles,1.70,Combined,1980
1136,Louisiana,Beauregard,1.69,Combined,1980
1137,Louisiana,Bienville,1.95,Combined,1980
1138,Louisiana,Bossier,1.56,Combined,1980
1139,Louisiana,Caddo,2.22,Combined,1980
1140,Louisiana,Calcasieu,1.71,Combined,1980
1141,Louisiana,Caldwell,1.89,Combined,1980
1142,Louisiana,Cameron,1.66,Combined,1980
